,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
17,ky,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,23.9104045,0.6420337,4413.6359,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,23.8785369,0.702118,3687.182,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,10.6596146,0.407145,5745.0145,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,13.2547118,0.4988698,4619.9975,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,10.4155844,0.6963948,1924.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,14.4101184,0.3370611,10856.0711,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,17.6844768,0.5243422,5294.7371,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,28.2352752,0.5889355,5842.0803,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,29.9363977,0.8936664,2626.2807,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,21.634979,1.0707074,1478.8942,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,18.9299266,0.397963,9690.0096,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,28.7906723,1.4880945,925.8224,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,27.6190334,0.9859199,2056.5988,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,10.7827476,0.7159077,1877.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,10.0757382,0.3668366,6732.9969,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,14.7233012,0.7930453,1996.3632,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,18.8131006,0.8144728,2302.4656,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,10.4909178,0.2571828,14197.0018,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,17.6314449,0.3555668,11487.0063,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,28.1091932,0.6895247,4250.3248,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,13.0267466,0.5055255,4433.3858,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,13.4479517,0.2927526,13581.0089,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,11.0679246,0.921162,1159.9855,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,21.8532803,0.5590086,5465.0032,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,33.390186,1.3756628,1175.2576,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,26.8691153,0.5656382,6141.5331,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,21.8597774,0.2906585,20218.7494,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,22.3320424,0.7436979,3136.0082,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,17.4270237,0.4188031,8204.299,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,8.9175927,1.0001447,812.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,15.0676587,0.4081804,7680.9433,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,19.8449583,0.5263801,5740.9279,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,19.5950616,0.8288829,2293.2056,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-05,2020-11-19,75,19.4802756,1.4652758,730.5646,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,19.348659,1.4126281,782.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,28.1589014,0.6964995,4170.1052,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,27.1531579,0.81884,2950.0748,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,17.0568446,0.4975573,5714.6955,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,15.1351926,0.2365117,22962.0385,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,15.4303285,0.4866142,5510.871,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,9.4494962,0.4586267,4068.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,12.7850163,1.3487019,613.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,12.1351126,0.9434115,1198.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,19.4144043,0.2961042,17844.0023,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,26.6449402,0.5107704,7491.9243,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,15.2122642,1.0073738,1271.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,30.8076175,0.7197376,4114.983,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,26.8548524,0.9721401,2078.5024,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,20.3163569,0.3777174,11347.0006,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,25.2872618,0.5380526,6525.9993,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,26.2278085,0.7827502,3157.9719,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,23.8883276,0.6510693,4289.2614,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,24.0808368,0.7019624,3710.1825,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,10.572511,0.4093983,5641.0135,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,13.270305,0.506067,4493.9969,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,10.2195504,0.6927282,1912.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,14.713122,0.3433198,10646.0707,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,17.4347372,0.5265094,5192.7875,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,28.3327067,0.5952905,5729.9544,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,29.4071465,0.8892604,2625.1596,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,21.4139167,1.0765502,1452.0219,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,18.6057406,0.3995148,9488.009,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,30.4878895,1.5425286,890.6793,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,27.5223972,0.9990219,1998.6652,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,10.190577,0.6962406,1888.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,10.2358082,0.3715125,6656.997,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,15.2563085,0.8096035,1972.4774,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,19.4593548,0.8352499,2246.5221,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,10.6828715,0.2623132,13867.0017,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,17.6952049,0.3570673,11423.009,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,28.0529212,0.6927761,4205.3819,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,12.8612298,0.5052954,4389.3803,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,13.473985,0.2961264,13295.0086,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,11.1259162,0.9404532,1117.9865,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,21.8564621,0.5628616,5391.0044,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,33.5761595,1.4103522,1121.2433,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,26.6859001,0.57037,6013.8981,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,21.723013,0.2938861,19687.7494,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,23.0825918,0.7649735,3034.0058,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,17.4920161,0.4224343,8087.5599,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,8.7037075,0.9910698,809.0008,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,15.0425407,0.411128,7560.815,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,19.829063,0.5292726,5674.9268,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,20.1521553,0.8365633,2299.2547,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-06,2020-11-19,74,19.6242761,1.4959648,704.8161,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,19.7522816,1.4385024,766.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,27.9346891,0.6995157,4114.1029,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.7135996,0.8230446,2890.075,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,16.5240542,0.4959244,5608.5029,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,14.8505697,0.2348277,22931.1613,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,15.8369119,0.4959085,5419.8725,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,9.507913,0.4613134,4043.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,13.2520325,1.368317,614.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,12.2769754,0.9569711,1176.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,19.3741098,0.2988158,17494.0015,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.147733,0.5106679,7404.9254,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,16.0685805,1.0374699,1253.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,29.9192125,0.7186459,4059.9361,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.718357,0.9740624,2063.6277,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,20.4760189,0.3813813,11195.0221,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,24.8268822,0.5359232,6497.9997,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.2297664,0.7758048,3214.9238,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,23.4796748,0.6544461,4194.895,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,23.8256672,0.7032068,3670.1824,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.7808555,0.4131871,5634.012,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,13.2563923,0.5077097,4460.9968,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.4354753,0.7047163,1882.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,14.8972611,0.3482432,10454.0527,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,17.5653183,0.5300326,5154.1955,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,28.5258923,0.5992941,5676.8578,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,29.0379352,0.8915221,2592.5539,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,22.1402825,1.0990911,1427.0152,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,18.1970603,0.401504,9234.0098,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,30.2763785,1.5543099,873.7932,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.9418788,1.0078392,1937.8221,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.0938967,0.6882184,1916.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.1021682,0.3721598,6556.9971,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,15.2133472,0.8088733,1971.4752,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,19.2564634,0.8402221,2202.3994,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.4623183,0.2615768,13691.0008,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,17.7094465,0.3596443,11267.0094,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,27.8464286,0.6945021,4165.6248,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,12.8057871,0.5032779,4408.3713,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,13.4819896,0.2987164,13072.0089,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,10.8791124,0.9283517,1124.988,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,21.6461165,0.5629924,5351.0053,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,33.238607,1.4362443,1075.7506,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,26.4411334,0.5709613,5966.2548,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,21.397675,0.2941807,19434.5074,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,23.2004779,0.7721886,2988.1936,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,17.5284504,0.4237871,8049.1908,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,8.0900296,0.9516661,821.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,14.9033254,0.4127936,7442.6897,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,19.8804918,0.5328481,5609.9447,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,20.2280164,0.8503985,2231.3039,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-07,2020-11-19,73,20.0201613,1.4956236,715.8194,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,19.6753247,1.4335811,769.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,27.2412479,0.6911605,4149.1054,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.4108962,0.8250667,2855.0818,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,16.2199754,0.4887089,5689.7096,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,14.6964453,0.233218,23049.1767,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,16.0511152,0.4965113,5465.9024,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,9.4075359,0.4596951,4033.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,12.5201939,1.3312671,618.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,12.1800165,0.9402166,1210.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,19.3061746,0.2975425,17597.0005,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.0683517,0.512176,7346.9241,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,15.7582938,1.0244079,1265.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,29.8293715,0.7180879,4059.2354,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.8154755,0.9751887,2063.6093,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,20.4022322,0.3797691,11260.0217,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,24.7250141,0.5332598,6544.9995,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.3032974,0.7799079,3186.9235,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,23.1169449,0.6525203,4174.1979,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,23.2109689,0.6843077,3806.1823,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,10.4779774,0.4090502,5606.0125,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,13.3963175,0.5139607,4391.9968,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,10.9916055,0.7166359,1905.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,14.9196312,0.3497323,10378.0535,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,17.6748895,0.5335576,5111.2413,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,28.6618607,0.5988403,5701.6971,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,28.7607085,0.8863972,2607.7285,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,22.1883972,1.0857827,1464.4835,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,17.8128927,0.3988449,9203.0121,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,30.8781653,1.5603961,876.591,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.09498,1.00115,1924.122,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,9.0411673,0.6548026,1918.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,10.0685253,0.3755531,6419.9969,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,15.9266479,0.8243693,1970.3307,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,19.3138632,0.8394638,2211.3839,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,10.4017989,0.2618943,13588.0004,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,17.6525105,0.3582531,11326.0087,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,27.9361188,0.6930278,4191.625,state,fb-survey
37,or,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,12.6999453,0.5039041,4366.37,state,fb-survey
38,pa,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,13.2807717,0.2976557,12999.0089,state,fb-survey
39,ri,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,10.7426917,0.9211739,1129.9875,state,fb-survey
40,sc,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,21.6638895,0.560495,5402.0053,state,fb-survey
41,sd,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,33.1506231,1.439787,1069.0366,state,fb-survey
42,tn,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,26.2988536,0.5687974,5990.9513,state,fb-survey
43,tx,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,21.3002621,0.2945497,19321.5078,state,fb-survey
44,ut,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,23.2525272,0.7725454,2990.1037,state,fb-survey
45,va,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,17.5078942,0.4266657,7933.611,state,fb-survey
46,vt,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,7.8978675,0.9300185,841.0007,state,fb-survey
47,wa,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,14.613675,0.4095401,7439.6917,state,fb-survey
48,wi,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,19.6637267,0.5301321,5620.945,state,fb-survey
49,wv,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,21.1802209,0.8634283,2239.3043,state,fb-survey
50,wy,smoothed_hh_cmnty_cli,2020-09-08,2020-11-19,72,20.9219691,1.5278119,708.7917,state,fb-survey
0,ak,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,19.6361355,1.4079975,796.0,state,fb-survey
1,al,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,26.6659574,0.6884324,4126.1044,state,fb-survey
2,ar,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,26.6659909,0.8388546,2779.0077,state,fb-survey
3,az,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,16.3927951,0.493652,5624.1249,state,fb-survey
4,ca,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,14.6636826,0.2343744,22780.1573,state,fb-survey
5,co,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,15.9869503,0.4967093,5443.8715,state,fb-survey
6,ct,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,9.3602777,0.4587155,4032.0,state,fb-survey
7,dc,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,12.6465662,1.3614546,596.0,state,fb-survey
8,de,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,11.7142857,0.9192051,1224.0,state,fb-survey
9,fl,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,19.1763194,0.2980688,17444.9996,state,fb-survey
10,ga,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,25.4236162,0.5131988,7198.9199,state,fb-survey
11,hi,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,16.0969793,1.0365574,1257.0,state,fb-survey
12,ia,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,29.2815514,0.7180724,4015.9692,state,fb-survey
13,id,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,27.5311568,0.9927242,2024.5037,state,fb-survey
14,il,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,20.1554509,0.3803369,11125.022,state,fb-survey
15,in,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,23.9418025,0.5294541,6496.0029,state,fb-survey
16,ks,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,25.5820665,0.7781667,3143.8941,state,fb-survey
17,ky,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,22.9330589,0.6626882,4024.497,state,fb-survey
18,la,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,23.1058063,0.6820593,3819.1822,state,fb-survey
19,ma,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,10.275091,0.4071668,5561.014,state,fb-survey
20,md,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,13.7353676,0.5268338,4268.9971,state,fb-survey
21,me,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,11.2594458,0.7096574,1984.0,state,fb-survey
22,mi,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,14.7635563,0.348537,10359.0181,state,fb-survey
23,mn,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,16.8549874,0.5254809,5075.1717,state,fb-survey
24,mo,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,28.8294346,0.6059129,5588.7697,state,fb-survey
25,ms,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,28.0478277,0.8944275,2522.6261,state,fb-survey
26,mt,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,22.014291,1.0834648,1462.4807,state,fb-survey
27,nc,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,17.4870205,0.3990752,9060.0107,state,fb-survey
28,nd,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,31.1325455,1.5673358,872.7795,state,fb-survey
29,ne,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,24.7938366,0.989573,1904.1513,state,fb-survey
30,nh,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,8.3290088,0.6296287,1926.0,state,fb-survey
31,nj,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,9.9590598,0.3757876,6349.9971,state,fb-survey
32,nm,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,15.2304969,0.8114187,1960.9373,state,fb-survey
33,nv,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,18.5820993,0.8269423,2212.4033,state,fb-survey
34,ny,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,10.0141632,0.2591786,13414.9997,state,fb-survey
35,oh,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,17.5017994,0.3597731,11155.0049,state,fb-survey
36,ok,smoothed_hh_cmnty_cli,2020-09-09,2020-11-19,71,27.4977926,0.6993172,4076.6233,state,fb-survey
