,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
23,mn,smoothed_cli,2020-10-28,2020-11-02,5,0.6601677,0.1180211,3770.8478,state,fb-survey
24,mo,smoothed_cli,2020-10-28,2020-11-02,5,1.0964046,0.1491231,4179.7234,state,fb-survey
25,ms,smoothed_cli,2020-10-28,2020-11-02,5,1.109361,0.208267,1851.0764,state,fb-survey
26,mt,smoothed_cli,2020-10-28,2020-11-02,5,2.0569991,0.366813,1315.3967,state,fb-survey
27,nc,smoothed_cli,2020-10-28,2020-11-02,5,0.5710916,0.080916,6835.0067,state,fb-survey
28,nd,smoothed_cli,2020-10-28,2020-11-02,5,2.1564986,0.4920401,754.516,state,fb-survey
29,ne,smoothed_cli,2020-10-28,2020-11-02,5,1.4423541,0.2634518,1617.712,state,fb-survey
30,nh,smoothed_cli,2020-10-28,2020-11-02,5,0.3407118,0.115012,1536.0,state,fb-survey
31,nj,smoothed_cli,2020-10-28,2020-11-02,5,0.4138369,0.0802653,4930.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-28,2020-11-02,5,0.881392,0.2055873,1686.8372,state,fb-survey
33,nv,smoothed_cli,2020-10-28,2020-11-02,5,0.8231355,0.2093875,1500.4561,state,fb-survey
34,ny,smoothed_cli,2020-10-28,2020-11-02,5,0.3487123,0.0532169,10039.9997,state,fb-survey
35,oh,smoothed_cli,2020-10-28,2020-11-02,5,0.714114,0.0770998,8679.0013,state,fb-survey
36,ok,smoothed_cli,2020-10-28,2020-11-02,5,1.1503524,0.1689508,3150.0534,state,fb-survey
37,or,smoothed_cli,2020-10-28,2020-11-02,5,0.3425092,0.083707,3376.8199,state,fb-survey
38,pa,smoothed_cli,2020-10-28,2020-11-02,5,0.6089767,0.0724194,9312.0049,state,fb-survey
39,ri,smoothed_cli,2020-10-28,2020-11-02,5,0.7928009,0.2590217,924.99,state,fb-survey
40,sc,smoothed_cli,2020-10-28,2020-11-02,5,0.7470988,0.1215656,3929.0022,state,fb-survey
41,sd,smoothed_cli,2020-10-28,2020-11-02,5,2.0601787,0.4461766,877.8567,state,fb-survey
42,tn,smoothed_cli,2020-10-28,2020-11-02,5,0.9353412,0.1241826,4714.9353,state,fb-survey
43,tx,smoothed_cli,2020-10-28,2020-11-02,5,0.980531,0.0729506,14423.0241,state,fb-survey
44,ut,smoothed_cli,2020-10-28,2020-11-02,5,1.118865,0.1948825,2323.1139,state,fb-survey
45,va,smoothed_cli,2020-10-28,2020-11-02,5,0.7319931,0.0992579,5776.0093,state,fb-survey
46,vt,smoothed_cli,2020-10-28,2020-11-02,5,0.7136305,0.283919,728.0012,state,fb-survey
47,wa,smoothed_cli,2020-10-28,2020-11-02,5,0.5160094,0.087849,5357.966,state,fb-survey
48,wi,smoothed_cli,2020-10-28,2020-11-02,5,0.90718,0.1201593,4863.9757,state,fb-survey
49,wv,smoothed_cli,2020-10-28,2020-11-02,5,0.9499789,0.2121495,1813.1034,state,fb-survey
50,wy,smoothed_cli,2020-10-28,2020-11-02,5,1.5292071,0.4434231,601.9695,state,fb-survey
0,ak,smoothed_cli,2020-10-29,2020-11-03,5,1.0087448,0.3609305,693.0,state,fb-survey
1,al,smoothed_cli,2020-10-29,2020-11-03,5,1.1665038,0.1872046,2636.0607,state,fb-survey
2,ar,smoothed_cli,2020-10-29,2020-11-03,5,1.0697094,0.2020596,2047.3765,state,fb-survey
3,az,smoothed_cli,2020-10-29,2020-11-03,5,0.5743464,0.1073255,3961.1382,state,fb-survey
4,ca,smoothed_cli,2020-10-29,2020-11-03,5,0.5527949,0.0538743,14958.2114,state,fb-survey
5,co,smoothed_cli,2020-10-29,2020-11-03,5,0.6478988,0.1114891,4001.9373,state,fb-survey
6,ct,smoothed_cli,2020-10-29,2020-11-03,5,0.4381702,0.1067856,3147.0,state,fb-survey
7,dc,smoothed_cli,2020-10-29,2020-11-03,5,0.0,0.1253133,398.0,state,fb-survey
8,de,smoothed_cli,2020-10-29,2020-11-03,5,0.4207129,0.2125993,812.0146,state,fb-survey
9,fl,smoothed_cli,2020-10-29,2020-11-03,5,0.6513089,0.0644966,12600.9989,state,fb-survey
10,ga,smoothed_cli,2020-10-29,2020-11-03,5,0.5931461,0.0972739,4834.9531,state,fb-survey
11,hi,smoothed_cli,2020-10-29,2020-11-03,5,0.5836576,0.2703757,771.0,state,fb-survey
12,ia,smoothed_cli,2020-10-29,2020-11-03,5,1.0049277,0.1680703,2788.2462,state,fb-survey
13,id,smoothed_cli,2020-10-29,2020-11-03,5,1.3949169,0.262409,1624.598,state,fb-survey
14,il,smoothed_cli,2020-10-29,2020-11-03,5,0.8363894,0.0884261,8728.0223,state,fb-survey
15,in,smoothed_cli,2020-10-29,2020-11-03,5,0.9334541,0.1191723,4884.0039,state,fb-survey
16,ks,smoothed_cli,2020-10-29,2020-11-03,5,0.7593531,0.1600972,2241.0002,state,fb-survey
17,ky,smoothed_cli,2020-10-29,2020-11-03,5,0.7280101,0.1309183,3071.0573,state,fb-survey
18,la,smoothed_cli,2020-10-29,2020-11-03,5,0.799661,0.1593117,2589.9982,state,fb-survey
19,ma,smoothed_cli,2020-10-29,2020-11-03,5,0.4265644,0.0895642,4157.008,state,fb-survey
20,md,smoothed_cli,2020-10-29,2020-11-03,5,0.2978317,0.0845326,3100.9831,state,fb-survey
21,me,smoothed_cli,2020-10-29,2020-11-03,5,0.5219146,0.1584396,1445.0,state,fb-survey
22,mi,smoothed_cli,2020-10-29,2020-11-03,5,0.7402741,0.0820741,8045.0224,state,fb-survey
23,mn,smoothed_cli,2020-10-29,2020-11-03,5,0.7066352,0.1258791,3594.5561,state,fb-survey
24,mo,smoothed_cli,2020-10-29,2020-11-03,5,1.1459411,0.1560358,3924.8599,state,fb-survey
25,ms,smoothed_cli,2020-10-29,2020-11-03,5,1.2604715,0.2334454,1678.9839,state,fb-survey
26,mt,smoothed_cli,2020-10-29,2020-11-03,5,2.077257,0.3786572,1254.6542,state,fb-survey
27,nc,smoothed_cli,2020-10-29,2020-11-03,5,0.5594481,0.0833974,6462.007,state,fb-survey
28,nd,smoothed_cli,2020-10-29,2020-11-03,5,2.4577167,0.5458949,706.1822,state,fb-survey
29,ne,smoothed_cli,2020-10-29,2020-11-03,5,1.3477806,0.2620183,1540.7803,state,fb-survey
30,nh,smoothed_cli,2020-10-29,2020-11-03,5,0.3651557,0.1219639,1456.0,state,fb-survey
31,nj,smoothed_cli,2020-10-29,2020-11-03,5,0.4511417,0.0883934,4755.9987,state,fb-survey
32,nm,smoothed_cli,2020-10-29,2020-11-03,5,0.7929388,0.2021054,1559.8054,state,fb-survey
33,nv,smoothed_cli,2020-10-29,2020-11-03,5,0.879692,0.2250123,1430.5155,state,fb-survey
34,ny,smoothed_cli,2020-10-29,2020-11-03,5,0.3647297,0.0562047,9477.9996,state,fb-survey
35,oh,smoothed_cli,2020-10-29,2020-11-03,5,0.7324725,0.0798817,8336.0017,state,fb-survey
36,ok,smoothed_cli,2020-10-29,2020-11-03,5,1.2370171,0.1835232,2932.0538,state,fb-survey
37,or,smoothed_cli,2020-10-29,2020-11-03,5,0.4298892,0.0985426,3213.8139,state,fb-survey
38,pa,smoothed_cli,2020-10-29,2020-11-03,5,0.5650845,0.070636,8887.005,state,fb-survey
39,ri,smoothed_cli,2020-10-29,2020-11-03,5,0.7756197,0.2562141,923.992,state,fb-survey
40,sc,smoothed_cli,2020-10-29,2020-11-03,5,0.769931,0.1258779,3744.0019,state,fb-survey
41,sd,smoothed_cli,2020-10-29,2020-11-03,5,1.8072701,0.4285967,844.1506,state,fb-survey
42,tn,smoothed_cli,2020-10-29,2020-11-03,5,1.0237372,0.134528,4492.925,state,fb-survey
43,tx,smoothed_cli,2020-10-29,2020-11-03,5,0.9819652,0.075772,13569.0258,state,fb-survey
44,ut,smoothed_cli,2020-10-29,2020-11-03,5,1.0649568,0.1909609,2225.1115,state,fb-survey
45,va,smoothed_cli,2020-10-29,2020-11-03,5,0.5179768,0.0840401,5542.3299,state,fb-survey
46,vt,smoothed_cli,2020-10-29,2020-11-03,5,0.6301095,0.2864014,693.0013,state,fb-survey
47,wa,smoothed_cli,2020-10-29,2020-11-03,5,0.4973339,0.0884299,5022.9727,state,fb-survey
48,wi,smoothed_cli,2020-10-29,2020-11-03,5,0.7873829,0.1171351,4587.9752,state,fb-survey
49,wv,smoothed_cli,2020-10-29,2020-11-03,5,0.84829,0.2014406,1716.1029,state,fb-survey
50,wy,smoothed_cli,2020-10-29,2020-11-03,5,1.7777955,0.4950956,573.9826,state,fb-survey
0,ak,smoothed_cli,2020-10-30,2020-11-04,5,0.9457145,0.360431,641.0,state,fb-survey
1,al,smoothed_cli,2020-10-30,2020-11-04,5,1.3056375,0.2074863,2419.0633,state,fb-survey
2,ar,smoothed_cli,2020-10-30,2020-11-04,5,1.20809,0.2226401,1931.4429,state,fb-survey
3,az,smoothed_cli,2020-10-30,2020-11-04,5,0.6123014,0.1135372,3815.1382,state,fb-survey
4,ca,smoothed_cli,2020-10-30,2020-11-04,5,0.5202345,0.0529931,14325.2719,state,fb-survey
5,co,smoothed_cli,2020-10-30,2020-11-04,5,0.7262467,0.1218233,3746.9073,state,fb-survey
6,ct,smoothed_cli,2020-10-30,2020-11-04,5,0.4293212,0.1084951,2944.0,state,fb-survey
7,dc,smoothed_cli,2020-10-30,2020-11-04,5,0.0,0.1351351,369.0,state,fb-survey
8,de,smoothed_cli,2020-10-30,2020-11-04,5,0.3079727,0.1874046,744.0146,state,fb-survey
9,fl,smoothed_cli,2020-10-30,2020-11-04,5,0.6281641,0.0657811,11804.9992,state,fb-survey
10,ga,smoothed_cli,2020-10-30,2020-11-04,5,0.4587081,0.087954,4489.9609,state,fb-survey
11,hi,smoothed_cli,2020-10-30,2020-11-04,5,0.613079,0.2839338,734.0,state,fb-survey
12,ia,smoothed_cli,2020-10-30,2020-11-04,5,0.9902939,0.1691792,2703.2232,state,fb-survey
13,id,smoothed_cli,2020-10-30,2020-11-04,5,1.3671911,0.2631435,1557.598,state,fb-survey
14,il,smoothed_cli,2020-10-30,2020-11-04,5,0.8828619,0.093168,8331.022,state,fb-survey
15,in,smoothed_cli,2020-10-30,2020-11-04,5,0.8182253,0.1132979,4597.0038,state,fb-survey
16,ks,smoothed_cli,2020-10-30,2020-11-04,5,0.8196003,0.1679357,2151.0859,state,fb-survey
17,ky,smoothed_cli,2020-10-30,2020-11-04,5,0.8782549,0.1464002,2867.7521,state,fb-survey
18,la,smoothed_cli,2020-10-30,2020-11-04,5,0.8416447,0.1683034,2440.9989,state,fb-survey
19,ma,smoothed_cli,2020-10-30,2020-11-04,5,0.30285,0.0735651,3979.0065,state,fb-survey
20,md,smoothed_cli,2020-10-30,2020-11-04,5,0.3699439,0.1010954,2901.9832,state,fb-survey
21,me,smoothed_cli,2020-10-30,2020-11-04,5,0.5300789,0.1670675,1352.0,state,fb-survey
22,mi,smoothed_cli,2020-10-30,2020-11-04,5,0.8067387,0.0878439,7739.0222,state,fb-survey
23,mn,smoothed_cli,2020-10-30,2020-11-04,5,0.6757463,0.1238464,3463.7555,state,fb-survey
24,mo,smoothed_cli,2020-10-30,2020-11-04,5,1.171538,0.1628298,3696.7942,state,fb-survey
25,ms,smoothed_cli,2020-10-30,2020-11-04,5,1.1383602,0.2330869,1579.6137,state,fb-survey
26,mt,smoothed_cli,2020-10-30,2020-11-04,5,1.8708564,0.3617574,1209.7995,state,fb-survey
27,nc,smoothed_cli,2020-10-30,2020-11-04,5,0.5553987,0.086711,6041.0059,state,fb-survey
28,nd,smoothed_cli,2020-10-30,2020-11-04,5,2.6957078,0.6073809,631.3443,state,fb-survey
29,ne,smoothed_cli,2020-10-30,2020-11-04,5,1.5307681,0.284876,1457.7408,state,fb-survey
30,nh,smoothed_cli,2020-10-30,2020-11-04,5,0.2641975,0.1122733,1350.0,state,fb-survey
31,nj,smoothed_cli,2020-10-30,2020-11-04,5,0.4603304,0.0911309,4508.9987,state,fb-survey
32,nm,smoothed_cli,2020-10-30,2020-11-04,5,0.814977,0.214972,1490.9408,state,fb-survey
33,nv,smoothed_cli,2020-10-30,2020-11-04,5,0.7252508,0.2004821,1367.4551,state,fb-survey
34,ny,smoothed_cli,2020-10-30,2020-11-04,5,0.3360724,0.0554119,8972.0,state,fb-survey
35,oh,smoothed_cli,2020-10-30,2020-11-04,5,0.7161404,0.0822145,7926.002,state,fb-survey
36,ok,smoothed_cli,2020-10-30,2020-11-04,5,1.2903003,0.1945314,2755.9966,state,fb-survey
37,or,smoothed_cli,2020-10-30,2020-11-04,5,0.4964705,0.1099407,3101.8084,state,fb-survey
38,pa,smoothed_cli,2020-10-30,2020-11-04,5,0.5248377,0.0696454,8384.0051,state,fb-survey
39,ri,smoothed_cli,2020-10-30,2020-11-04,5,0.6264281,0.2330095,877.9935,state,fb-survey
40,sc,smoothed_cli,2020-10-30,2020-11-04,5,0.8712259,0.1380348,3566.0016,state,fb-survey
41,sd,smoothed_cli,2020-10-30,2020-11-04,5,2.1432447,0.4823075,796.661,state,fb-survey
42,tn,smoothed_cli,2020-10-30,2020-11-04,5,1.0565975,0.1399015,4259.2403,state,fb-survey
43,tx,smoothed_cli,2020-10-30,2020-11-04,5,0.9607395,0.0778022,12830.9211,state,fb-survey
44,ut,smoothed_cli,2020-10-30,2020-11-04,5,0.9504348,0.183178,2167.1115,state,fb-survey
45,va,smoothed_cli,2020-10-30,2020-11-04,5,0.579619,0.0907023,5235.6384,state,fb-survey
46,vt,smoothed_cli,2020-10-30,2020-11-04,5,0.6400397,0.3033323,651.0014,state,fb-survey
47,wa,smoothed_cli,2020-10-30,2020-11-04,5,0.4795198,0.089611,4722.9779,state,fb-survey
48,wi,smoothed_cli,2020-10-30,2020-11-04,5,0.7754796,0.120212,4310.9746,state,fb-survey
49,wv,smoothed_cli,2020-10-30,2020-11-04,5,0.7419611,0.187031,1625.1027,state,fb-survey
50,wy,smoothed_cli,2020-10-30,2020-11-04,5,1.5637981,0.4735812,545.9994,state,fb-survey
0,ak,smoothed_cli,2020-10-31,2020-11-05,5,0.8900332,0.3534873,649.0,state,fb-survey
1,al,smoothed_cli,2020-10-31,2020-11-05,5,1.1037609,0.1932421,2386.0604,state,fb-survey
2,ar,smoothed_cli,2020-10-31,2020-11-05,5,1.0950626,0.211673,1928.4422,state,fb-survey
3,az,smoothed_cli,2020-10-31,2020-11-05,5,0.5720244,0.1092192,3891.4921,state,fb-survey
4,ca,smoothed_cli,2020-10-31,2020-11-05,5,0.5345759,0.0536553,14513.2964,state,fb-survey
5,co,smoothed_cli,2020-10-31,2020-11-05,5,0.7486775,0.1244482,3794.9383,state,fb-survey
6,ct,smoothed_cli,2020-10-31,2020-11-05,5,0.4324056,0.108601,2923.0,state,fb-survey
7,dc,smoothed_cli,2020-10-31,2020-11-05,5,0.1888574,0.2348714,353.0,state,fb-survey
8,de,smoothed_cli,2020-10-31,2020-11-05,5,0.2964204,0.1804017,773.0146,state,fb-survey
9,fl,smoothed_cli,2020-10-31,2020-11-05,5,0.6466314,0.06649,11875.9995,state,fb-survey
10,ga,smoothed_cli,2020-10-31,2020-11-05,5,0.5577734,0.0999714,4455.958,state,fb-survey
11,hi,smoothed_cli,2020-10-31,2020-11-05,5,0.1976285,0.1547914,759.0,state,fb-survey
12,ia,smoothed_cli,2020-10-31,2020-11-05,5,1.1155383,0.1794129,2728.421,state,fb-survey
13,id,smoothed_cli,2020-10-31,2020-11-05,5,1.6542115,0.2925184,1592.6081,state,fb-survey
14,il,smoothed_cli,2020-10-31,2020-11-05,5,0.9904462,0.0981975,8397.0223,state,fb-survey
15,in,smoothed_cli,2020-10-31,2020-11-05,5,0.8528685,0.1155315,4603.0072,state,fb-survey
16,ks,smoothed_cli,2020-10-31,2020-11-05,5,1.0953318,0.1981125,2170.0571,state,fb-survey
17,ky,smoothed_cli,2020-10-31,2020-11-05,5,0.8787223,0.1479058,2926.8246,state,fb-survey
18,la,smoothed_cli,2020-10-31,2020-11-05,5,0.8871472,0.168372,2420.9991,state,fb-survey
19,ma,smoothed_cli,2020-10-31,2020-11-05,5,0.1894891,0.0549163,3985.0065,state,fb-survey
20,md,smoothed_cli,2020-10-31,2020-11-05,5,0.4808849,0.1174976,2942.9833,state,fb-survey
21,me,smoothed_cli,2020-10-31,2020-11-05,5,0.508635,0.167167,1409.0,state,fb-survey
22,mi,smoothed_cli,2020-10-31,2020-11-05,5,0.7700885,0.0849486,7837.021,state,fb-survey
23,mn,smoothed_cli,2020-10-31,2020-11-05,5,0.6438174,0.1171276,3510.6534,state,fb-survey
24,mo,smoothed_cli,2020-10-31,2020-11-05,5,1.1536115,0.1612674,3677.7186,state,fb-survey
25,ms,smoothed_cli,2020-10-31,2020-11-05,5,0.9875559,0.2289339,1566.5845,state,fb-survey
26,mt,smoothed_cli,2020-10-31,2020-11-05,5,1.6139142,0.3504315,1181.5225,state,fb-survey
27,nc,smoothed_cli,2020-10-31,2020-11-05,5,0.5480066,0.0872191,6013.0065,state,fb-survey
28,nd,smoothed_cli,2020-10-31,2020-11-05,5,2.4398375,0.5564729,643.6129,state,fb-survey
29,ne,smoothed_cli,2020-10-31,2020-11-05,5,1.6016746,0.2954128,1482.8256,state,fb-survey
30,nh,smoothed_cli,2020-10-31,2020-11-05,5,0.3955853,0.1528294,1344.0,state,fb-survey
31,nj,smoothed_cli,2020-10-31,2020-11-05,5,0.4864572,0.0925677,4629.9986,state,fb-survey
32,nm,smoothed_cli,2020-10-31,2020-11-05,5,0.7920011,0.2085809,1522.5614,state,fb-survey
33,nv,smoothed_cli,2020-10-31,2020-11-05,5,0.8401944,0.2148669,1416.4306,state,fb-survey
34,ny,smoothed_cli,2020-10-31,2020-11-05,5,0.3847409,0.0584511,9076.0002,state,fb-survey
35,oh,smoothed_cli,2020-10-31,2020-11-05,5,0.816162,0.0888105,7935.9989,state,fb-survey
36,ok,smoothed_cli,2020-10-31,2020-11-05,5,1.2689672,0.1937015,2694.9977,state,fb-survey
37,or,smoothed_cli,2020-10-31,2020-11-05,5,0.5009456,0.1097184,3100.8054,state,fb-survey
38,pa,smoothed_cli,2020-10-31,2020-11-05,5,0.4679007,0.0657285,8444.0051,state,fb-survey
39,ri,smoothed_cli,2020-10-31,2020-11-05,5,0.5649123,0.2148452,890.9935,state,fb-survey
40,sc,smoothed_cli,2020-10-31,2020-11-05,5,0.9181952,0.1415057,3625.0022,state,fb-survey
41,sd,smoothed_cli,2020-10-31,2020-11-05,5,2.0254413,0.4556567,808.5686,state,fb-survey
42,tn,smoothed_cli,2020-10-31,2020-11-05,5,1.0879049,0.1406441,4317.1676,state,fb-survey
43,tx,smoothed_cli,2020-10-31,2020-11-05,5,0.9129055,0.075514,12932.9164,state,fb-survey
44,ut,smoothed_cli,2020-10-31,2020-11-05,5,1.0030937,0.1849674,2246.1091,state,fb-survey
45,va,smoothed_cli,2020-10-31,2020-11-05,5,0.6140413,0.0927802,5310.2489,state,fb-survey
46,vt,smoothed_cli,2020-10-31,2020-11-05,5,0.6410244,0.3037963,650.0013,state,fb-survey
47,wa,smoothed_cli,2020-10-31,2020-11-05,5,0.4612152,0.0862775,4726.9803,state,fb-survey
48,wi,smoothed_cli,2020-10-31,2020-11-05,5,0.9113837,0.1292481,4345.975,state,fb-survey
49,wv,smoothed_cli,2020-10-31,2020-11-05,5,0.6723287,0.1817448,1589.0048,state,fb-survey
50,wy,smoothed_cli,2020-10-31,2020-11-05,5,2.0588257,0.5542021,536.0158,state,fb-survey
0,ak,smoothed_cli,2020-11-01,2020-11-06,5,1.0871023,0.3851015,654.0,state,fb-survey
1,al,smoothed_cli,2020-11-01,2020-11-06,5,1.0851175,0.182892,2455.0533,state,fb-survey
2,ar,smoothed_cli,2020-11-01,2020-11-06,5,1.1601334,0.2133869,1966.2737,state,fb-survey
3,az,smoothed_cli,2020-11-01,2020-11-06,5,0.564423,0.1079291,3976.3777,state,fb-survey
4,ca,smoothed_cli,2020-11-01,2020-11-06,5,0.5736913,0.0555626,14757.261,state,fb-survey
5,co,smoothed_cli,2020-11-01,2020-11-06,5,0.7111129,0.1195318,3889.9382,state,fb-survey
6,ct,smoothed_cli,2020-11-01,2020-11-06,5,0.4169484,0.1089279,2958.0,state,fb-survey
7,dc,smoothed_cli,2020-11-01,2020-11-06,5,0.1846722,0.2296924,361.0,state,fb-survey
8,de,smoothed_cli,2020-11-01,2020-11-06,5,0.3276689,0.1789033,801.0146,state,fb-survey
9,fl,smoothed_cli,2020-11-01,2020-11-06,5,0.5751364,0.0630156,11927.9996,state,fb-survey
10,ga,smoothed_cli,2020-11-01,2020-11-06,5,0.6179644,0.1024259,4457.9647,state,fb-survey
11,hi,smoothed_cli,2020-11-01,2020-11-06,5,0.1329787,0.1059284,752.0,state,fb-survey
12,ia,smoothed_cli,2020-11-01,2020-11-06,5,1.1636419,0.1830642,2850.5302,state,fb-survey
13,id,smoothed_cli,2020-11-01,2020-11-06,5,1.6938294,0.2912339,1603.6966,state,fb-survey
14,il,smoothed_cli,2020-11-01,2020-11-06,5,0.9337008,0.0941771,8485.0008,state,fb-survey
15,in,smoothed_cli,2020-11-01,2020-11-06,5,0.9453517,0.1223776,4636.0055,state,fb-survey
16,ks,smoothed_cli,2020-11-01,2020-11-06,5,1.0118078,0.1900146,2228.0871,state,fb-survey
17,ky,smoothed_cli,2020-11-01,2020-11-06,5,0.9198729,0.1524658,2905.4489,state,fb-survey
18,la,smoothed_cli,2020-11-01,2020-11-06,5,0.9706734,0.1749209,2418.1839,state,fb-survey
19,ma,smoothed_cli,2020-11-01,2020-11-06,5,0.1263211,0.0382511,4065.006,state,fb-survey
20,md,smoothed_cli,2020-11-01,2020-11-06,5,0.5185261,0.1221403,2963.9833,state,fb-survey
21,me,smoothed_cli,2020-11-01,2020-11-06,5,0.4953977,0.1535107,1465.0,state,fb-survey
22,mi,smoothed_cli,2020-11-01,2020-11-06,5,0.7477051,0.0840577,7917.0387,state,fb-survey
23,mn,smoothed_cli,2020-11-01,2020-11-06,5,0.7711227,0.1318061,3540.5892,state,fb-survey
24,mo,smoothed_cli,2020-11-01,2020-11-06,5,1.1568614,0.1603966,3742.6609,state,fb-survey
25,ms,smoothed_cli,2020-11-01,2020-11-06,5,1.0070221,0.2256073,1571.1179,state,fb-survey
26,mt,smoothed_cli,2020-11-01,2020-11-06,5,1.4247269,0.3224203,1158.5235,state,fb-survey
27,nc,smoothed_cli,2020-11-01,2020-11-06,5,0.5610125,0.0875056,6006.0061,state,fb-survey
28,nd,smoothed_cli,2020-11-01,2020-11-06,5,2.1202397,0.5081851,652.6329,state,fb-survey
29,ne,smoothed_cli,2020-11-01,2020-11-06,5,1.5534406,0.295004,1491.865,state,fb-survey
30,nh,smoothed_cli,2020-11-01,2020-11-06,5,0.3164712,0.1415544,1364.0,state,fb-survey
31,nj,smoothed_cli,2020-11-01,2020-11-06,5,0.4489862,0.0893762,4737.9987,state,fb-survey
32,nm,smoothed_cli,2020-11-01,2020-11-06,5,0.6529047,0.19472,1494.6733,state,fb-survey
33,nv,smoothed_cli,2020-11-01,2020-11-06,5,1.0545006,0.2460651,1450.4661,state,fb-survey
34,ny,smoothed_cli,2020-11-01,2020-11-06,5,0.4071259,0.0597773,9227.0003,state,fb-survey
35,oh,smoothed_cli,2020-11-01,2020-11-06,5,0.7672416,0.0860226,7949.9997,state,fb-survey
36,ok,smoothed_cli,2020-11-01,2020-11-06,5,1.3801478,0.2042061,2678.9977,state,fb-survey
37,or,smoothed_cli,2020-11-01,2020-11-06,5,0.4622687,0.1076718,3106.7039,state,fb-survey
38,pa,smoothed_cli,2020-11-01,2020-11-06,5,0.413958,0.060567,8570.0058,state,fb-survey
39,ri,smoothed_cli,2020-11-01,2020-11-06,5,0.5431582,0.2224194,895.994,state,fb-survey
40,sc,smoothed_cli,2020-11-01,2020-11-06,5,0.8372778,0.1351013,3623.0025,state,fb-survey
41,sd,smoothed_cli,2020-11-01,2020-11-06,5,2.1131069,0.4641421,814.5285,state,fb-survey
42,tn,smoothed_cli,2020-11-01,2020-11-06,5,0.9662047,0.1309613,4350.5326,state,fb-survey
43,tx,smoothed_cli,2020-11-01,2020-11-06,5,0.9584777,0.0768801,13095.8952,state,fb-survey
44,ut,smoothed_cli,2020-11-01,2020-11-06,5,0.9040463,0.1674133,2334.1019,state,fb-survey
45,va,smoothed_cli,2020-11-01,2020-11-06,5,0.6632044,0.0967385,5355.2373,state,fb-survey
46,vt,smoothed_cli,2020-11-01,2020-11-06,5,0.8611937,0.3439323,658.0015,state,fb-survey
47,wa,smoothed_cli,2020-11-01,2020-11-06,5,0.4279505,0.0829666,4793.9748,state,fb-survey
48,wi,smoothed_cli,2020-11-01,2020-11-06,5,0.8598128,0.1214068,4407.9593,state,fb-survey
49,wv,smoothed_cli,2020-11-01,2020-11-06,5,0.7790442,0.1881886,1614.0049,state,fb-survey
50,wy,smoothed_cli,2020-11-01,2020-11-06,5,2.379606,0.6021136,536.0322,state,fb-survey
0,ak,smoothed_cli,2020-11-02,2020-11-07,5,1.2830285,0.4081829,656.0,state,fb-survey
1,al,smoothed_cli,2020-11-02,2020-11-07,5,0.9963846,0.1729434,2463.0521,state,fb-survey
2,ar,smoothed_cli,2020-11-02,2020-11-07,5,1.1786133,0.2155354,2027.2009,state,fb-survey
3,az,smoothed_cli,2020-11-02,2020-11-07,5,0.5626114,0.1074082,4069.3777,state,fb-survey
4,ca,smoothed_cli,2020-11-02,2020-11-07,5,0.5435689,0.0527209,14989.3434,state,fb-survey
5,co,smoothed_cli,2020-11-02,2020-11-07,5,0.8155699,0.127662,3984.9363,state,fb-survey
6,ct,smoothed_cli,2020-11-02,2020-11-07,5,0.560364,0.1271308,3004.0,state,fb-survey
7,dc,smoothed_cli,2020-11-02,2020-11-07,5,0.1777778,0.2211584,375.0,state,fb-survey
8,de,smoothed_cli,2020-11-02,2020-11-07,5,0.2036051,0.1291885,798.0146,state,fb-survey
9,fl,smoothed_cli,2020-11-02,2020-11-07,5,0.5567672,0.061287,12108.9996,state,fb-survey
10,ga,smoothed_cli,2020-11-02,2020-11-07,5,0.5770659,0.0954094,4565.9664,state,fb-survey
11,hi,smoothed_cli,2020-11-02,2020-11-07,5,0.1336898,0.1064929,748.0,state,fb-survey
12,ia,smoothed_cli,2020-11-02,2020-11-07,5,1.3893046,0.1964126,2944.5758,state,fb-survey
13,id,smoothed_cli,2020-11-02,2020-11-07,5,1.6428052,0.286618,1640.5811,state,fb-survey
14,il,smoothed_cli,2020-11-02,2020-11-07,5,0.9055785,0.0905517,8841.0007,state,fb-survey
15,in,smoothed_cli,2020-11-02,2020-11-07,5,1.0722646,0.1299797,4721.0049,state,fb-survey
16,ks,smoothed_cli,2020-11-02,2020-11-07,5,0.844458,0.1754954,2263.0873,state,fb-survey
17,ky,smoothed_cli,2020-11-02,2020-11-07,5,1.0803567,0.1652643,2988.8285,state,fb-survey
18,la,smoothed_cli,2020-11-02,2020-11-07,5,0.8321785,0.1597172,2494.1833,state,fb-survey
19,ma,smoothed_cli,2020-11-02,2020-11-07,5,0.1364751,0.046116,4202.0075,state,fb-survey
20,md,smoothed_cli,2020-11-02,2020-11-07,5,0.4677872,0.1142264,3030.9834,state,fb-survey
21,me,smoothed_cli,2020-11-02,2020-11-07,5,0.5397853,0.1622091,1502.0,state,fb-survey
